MODIFICATION FLAG	RECORD KEY	INSTITUTION NAME	COUNTRY NAME	ISO COUNTRY CODE	IBAN ISO COUNTRY CODE	IBAN BIC	ROUTING BIC	IBAN NATIONAL ID	SERVICE CONTEXT	FIELD A	FIELD B
A	IB0000000BPJ	SPARKASSE HOLSTEIN	GERMANY	DE	DE	NOLADE21HOL	NOLADE2HXXX	21352240	SEPA		
A	IB0000000BQS	SPARKASSE MITTELHOLSTEIN	GERMANY	DE	DE	NOLADE21RDB	NOLADE2HXXX	21450000	SEPA		
A	IB0000000BYP	SPARKASSE ROTENBURG-BREMERVOERDE	GERMANY	DE	DE	BRLADE21ROB	WELADEDDXXX	24151235	SEPA		
A	IB0000000CGG	SPARKASSE NUERNBERG	GERMANY	DE	DE	SSKNDE77XXX	SSKNDE77XXX	76050101	SEPA		
A	IB0000000CGN	SPARKASSE BAMBERG	GERMANY	DE	DE	BYLADEM1SKB	BYLADEMMXXX	77050000	SEPA		
A	IB0000000CHW	SPARKASSE REGEN - VIECHTACH	GERMANY	DE	DE	BYLADEM1REG	BYLADEMMXXX	74151450	SEPA		
A	IB0000000CI8	SPARKASSE MITTELFRANKEN SUED	GERMANY	DE	DE	BYLADEM1SRS	BYLADEMMXXX	76450000	SEPA		
A	IB0000000CM5	SPARKASSE NEUMARKT - PARSBERG	GERMANY	DE	DE	BYLADEM1NMA	BYLADEMMXXX	76052080	SEPA		
A	IB0000000CTI	SPARKASSE MEMMINGEN-LINDAU-MINDELHEIM	GERMANY	DE	DE	BYLADEM1MLM	BYLADEMMXXX	73150000	SEPA		
A	IB0000000CYO	SPARKASSE GUENZBURG-KRUMBACH	GERMANY	DE	DE	BYLADEM1GZK	BYLADEMMXXX	72051840	SEPA		
A	IB0000000D9U	SPARKASSE ALLGAEU	GERMANY	DE	DE	BYLADEM1ALG	BYLADEMMXXX	73350000	SEPA		
A	IB0000000E1Y	SPARKASSE DETMOLD	GERMANY	DE	DE	WELADE3LXXX	WELADE3LXXX	47650130	SEPA		
A	IB0000000H2B	SPARKASSE VOGTLAND	GERMANY	DE	DE	WELADED1PLX	WELADEDDXXX	87058000	SEPA		
A	IB0000000H2D	SPARKASSE ZWICKAU	GERMANY	DE	DE	WELADED1ZWI	WELADEDDXXX	87055000	SEPA		
A	IB0000000H45	SPARKASSE SUEDLICHE WEINSTRASSE IN LANDAU	GERMANY	DE	DE	SOLADES1SUW	SOLADESTXXX	54850010	SEPA		
A	IB0000000HVI	SPARKASSE NIEDERBAYERN-MITTE (ALT)	GERMANY	DE	DE	BYLADEM1DGF	BYLADEMMXXX	74351310	SEPA		
A	IB0000000HVR	SPARKASSE WERRA-MEISSNER	GERMANY	DE	DE	HELADEF1ESW	HELADEFFXXX	52250030	SEPA		
A	IB0000000HW0	SPARKASSE KIERSPE-MEINERZHAGEN	GERMANY	DE	DE	WELADED1KMZ	WELADEDDXXX	45851665	SEPA		
A	IB0000000HW3	SPARKASSE MUELHEIM AN DER RUHR	GERMANY	DE	DE	SPMHDE3EXXX	SPMHDE3EXXX	36250000	SEPA		
A	IB0000000JN6	SPARKASSE ALLGAEU IN RIEZLERN	GERMANY	DE	DE	BYLADEM1ALR	BYLADEMMXXX	73351635	SEPA		
A	IB0000000JO0	SPARKASSE STAUFEN-BREISACH	GERMANY	DE	DE	SOLADES1BRS	SOLADESTXXX	68051310	SEPA		
A	IB0000000JY2	SPARKASSE AURICH-NORDEN	GERMANY	DE	DE	BRLADE21ANO	BRLADE22XXX	28350000	SEPA		
A	IB0000000KHE	SPARKASSE WESERBERGLAND	GERMANY	DE	DE	NOLADE21BOW	NOLADE2HXXX	25451450	SEPA		
A	IB0000000KHG	SPARKASSE WESERBERGLAND	GERMANY	DE	DE	NOLADE21HEO	NOLADE2HXXX	25451655	SEPA		
A	IB0000000KN8	SPARKASSE GOSLAR/HARZ	GERMANY	DE	DE	NOLADE21CLZ	NOLADE2HXXX	26851410	SEPA		
A	IB0000000KN9	SPARKASSE GOSLAR/HARZ	GERMANY	DE	DE	NOLADE21SZG	NOLADE2HXXX	26851620	SEPA		
A	IB0000000KUU	SPARKASSE BESTWIG	GERMANY	DE	DE	WELADED1BST	WELADEDDXXX	46451250	SEPA		
A	IB0000000N4C	SPARKASSE MITTELHOLSTEIN AG	GERMANY	DE	DE	NOLADE21BDF	NOLADE2HXXX	21451205	SEPA		
A	IB0000000N4E	SPARKASSE WESTHOLSTEIN	GERMANY	DE	DE	NOLADE21MLD	NOLADE2HXXX	21851830	SEPA		
A	IB0000000N4F	SPARKASSE WESTHOLSTEIN	GERMANY	DE	DE	NOLADE21MRN	NOLADE2HXXX	21851720	SEPA		
A	IB0000000N4N	SPARKASSE HOLSTEIN	GERMANY	DE	DE	NOLADE21STO	NOLADE2HXXX	23051610	SEPA		
A	IB0000000N4P	SPARKASSE WESTHOLSTEIN	GERMANY	DE	DE	NOLADE21WIL	NOLADE2HXXX	22252050	SEPA		
A	IB0000000NHS	SPARKASSE GIESSEN	GERMANY	DE	DE	SKGIDE5FXXX	SKGIDE5FXXX	51350025	SEPA		
A	IB0000000NKL	SPARKASSE HOCHRHEIN	GERMANY	DE	DE	SKHRDE6WXXX	SKHRDE6WXXX	68452290	SEPA		
A	IB0000000NN5	SPARKASSE HANNOVER	GERMANY	DE	DE	SPKHDE2HXXX	SPKHDE2HXXX	25050299	SEPA		
A	IB0000003507	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700177	SEPA		
A	IB0000003508	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700101	SEPA		
A	IB000000361V	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700103	SEPA		
A	IB000000361W	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700104	SEPA		
A	IB000000361X	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700105	SEPA		
A	IB000000361Y	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700106	SEPA		
A	IB000000361Z	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700108	SEPA		
A	IB0000003620	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700109	SEPA		
A	IB0000003621	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700110	SEPA		
A	IB0000003622	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700111	SEPA		
A	IB0000003623	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700112	SEPA		
A	IB0000003624	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700113	SEPA		
A	IB0000003625	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700114	SEPA		
A	IB0000003626	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700115	SEPA		
A	IB0000003627	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700116	SEPA		
A	IB0000003628	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700117	SEPA		
A	IB0000003629	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700118	SEPA		
A	IB000000362A	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700120	SEPA		
A	IB000000362B	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700121	SEPA		
A	IB000000362C	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700122	SEPA		
A	IB000000362D	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700124	SEPA		
A	IB000000362E	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700125	SEPA		
A	IB000000362F	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700126	SEPA		
A	IB000000362G	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700127	SEPA		
A	IB000000362H	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700128	SEPA		
A	IB000000362I	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700129	SEPA		
A	IB000000362J	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700130	SEPA		
A	IB000000362K	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700133	SEPA		
A	IB000000362L	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700134	SEPA		
A	IB000000362M	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700136	SEPA		
A	IB000000362N	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700137	SEPA		
A	IB000000362O	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700138	SEPA		
A	IB000000362P	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700142	SEPA		
A	IB000000362Q	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700152	SEPA		
A	IB000000362R	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700155	SEPA		
A	IB000000362S	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700163	SEPA		
A	IB000000362T	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700164	SEPA		
A	IB000000362U	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700168	SEPA		
A	IB000000362V	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700169	SEPA		
A	IB000000362W	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700170	SEPA		
A	IB000000362X	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700171	SEPA		
A	IB000000362Y	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700172	SEPA		
A	IB000000362Z	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700174	SEPA		
A	IB0000003630	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700175	SEPA		
A	IB0000003631	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700176	SEPA		
A	IB0000003633	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700178	SEPA		
A	IB0000003634	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700179	SEPA		
A	IB0000003635	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700180	SEPA		
A	IB0000003636	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700181	SEPA		
A	IB0000003637	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700182	SEPA		
A	IB0000003638	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700193	SEPA		
A	IB0000003639	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700207	SEPA		
A	IB000000363A	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700214	SEPA		
A	IB000000363B	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700246	SEPA		
A	IB000000363C	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700249	SEPA		
A	IB000000363D	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700412	SEPA		
A	IB000000363E	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700601	SEPA		
A	IB000000363F	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700613	SEPA		
A	IB000000363G	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700633	SEPA		
A	IB000000363H	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700645	SEPA		
A	IB000000363I	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700651	SEPA		
A	IB000000363J	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700652	SEPA		
A	IB000000363K	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700708	SEPA		
A	IB000000363L	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700721	SEPA		
A	IB00000037II	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700102	SEPA		
A	IB00000037IJ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700119	SEPA		
A	IB00000037IK	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700131	SEPA		
A	IB00000037IL	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700139	SEPA		
A	IB00000037IM	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700141	SEPA		
A	IB00000037IN	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700147	SEPA		
A	IB00000037IO	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700148	SEPA		
A	IB00000037IP	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700151	SEPA		
A	IB00000037IQ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700154	SEPA		
A	IB00000037IS	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700158	SEPA		
A	IB00000037IT	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700201	SEPA		
A	IB00000037IU	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700202	SEPA		
A	IB00000037IV	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700203	SEPA		
A	IB00000037IW	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700204	SEPA		
A	IB00000037IX	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700205	SEPA		
A	IB00000037IY	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700208	SEPA		
A	IB00000037IZ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700210	SEPA		
A	IB00000037J0	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700211	SEPA		
A	IB00000037J1	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700212	SEPA		
A	IB00000037J2	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700213	SEPA		
A	IB00000037J3	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700215	SEPA		
A	IB00000037J4	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700216	SEPA		
A	IB00000037J5	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700217	SEPA		
A	IB00000037J6	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700218	SEPA		
A	IB00000037J7	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700219	SEPA		
A	IB00000037J8	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700220	SEPA		
A	IB00000037J9	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700221	SEPA		
A	IB00000037JA	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700222	SEPA		
A	IB00000037JB	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700223	SEPA		
A	IB00000037JC	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700224	SEPA		
A	IB00000037JD	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700225	SEPA		
A	IB00000037JE	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700226	SEPA		
A	IB00000037JF	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700227	SEPA		
A	IB00000037JG	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700228	SEPA		
A	IB00000037JH	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700229	SEPA		
A	IB00000037JI	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700230	SEPA		
A	IB00000037JJ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700231	SEPA		
A	IB00000037JK	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700232	SEPA		
A	IB00000037JL	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700233	SEPA		
A	IB00000037JM	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700234	SEPA		
A	IB00000037JN	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700235	SEPA		
A	IB00000037JO	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700236	SEPA		
A	IB00000037JP	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700237	SEPA		
A	IB00000037JQ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700238	SEPA		
A	IB00000037JR	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700239	SEPA		
A	IB00000037JS	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700240	SEPA		
A	IB00000037JT	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700241	SEPA		
A	IB00000037JU	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700242	SEPA		
A	IB00000037JV	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700243	SEPA		
A	IB00000037JW	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700244	SEPA		
A	IB00000037JX	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700245	SEPA		
A	IB00000037JY	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700247	SEPA		
A	IB00000037JZ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700248	SEPA		
A	IB00000037K0	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700252	SEPA		
A	IB00000037K1	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700255	SEPA		
A	IB00000037K2	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700262	SEPA		
A	IB00000037K3	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700263	SEPA		
A	IB00000037K4	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700264	SEPA		
A	IB00000037K5	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700268	SEPA		
A	IB00000037K6	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700269	SEPA		
A	IB00000037K7	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700270	SEPA		
A	IB00000037K8	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700271	SEPA		
A	IB00000037K9	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700274	SEPA		
A	IB00000037KA	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700276	SEPA		
A	IB00000037KB	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700277	SEPA		
A	IB00000037KC	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700278	SEPA		
A	IB00000037KD	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700279	SEPA		
A	IB00000037KE	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700280	SEPA		
A	IB00000037KF	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700281	SEPA		
A	IB00000037KG	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700282	SEPA		
A	IB00000037KH	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700283	SEPA		
A	IB00000037KI	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700284	SEPA		
A	IB00000037KJ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700285	SEPA		
A	IB00000037KK	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700286	SEPA		
A	IB00000037KL	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700287	SEPA		
A	IB00000037KM	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700288	SEPA		
A	IB00000037KN	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700289	SEPA		
A	IB00000037KP	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700293	SEPA		
A	IB00000037KS	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700299	SEPA		
A	IB00000037KT	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700300	SEPA		
A	IB00000037KU	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700301	SEPA		
A	IB00000037KV	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700307	SEPA		
A	IB00000037KW	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700312	SEPA		
A	IB00000037KX	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700316	SEPA		
A	IB00000037KY	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700317	SEPA		
A	IB00000037KZ	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700318	SEPA		
A	IB00000037L0	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700319	SEPA		
A	IB00000037L1	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700321	SEPA		
A	IB00000037L2	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700324	SEPA		
A	IB00000037L3	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700325	SEPA		
A	IB00000037L4	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700326	SEPA		
A	IB00000037L5	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700327	SEPA		
A	IB00000037L6	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700328	SEPA		
A	IB00000037L7	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700329	SEPA		
A	IB00000037L8	BRED BANQUE POPULAIRE	FRANCE	FR	FR	BREDFRPPXXX	BREDFRPPXXX	1010700330	SEPA		
